x,y,title,User,Category,Description,Installations,Score,image
0.6102373,6.409071,Babysits - Find Babysitters,Parents,Parental support,"We are the babysitting community. Babysits makes it easy for parents and babysitters to find one another.

With our intuitive platform, you can effortlessly search, connect, and plan babysitting appointments.

- Search before you even sign up
- ...","500,000",2.7,https://play-lh.googleusercontent.com/k6uSK_hG_wjTNWkpOoK_Vs7PU_BYZ--cf2vcYao8WsEG-6aZxj_npvpVXz2_svHB7s8
5.7790523,11.682054,"1 to 100 Numbers, Alphabet, Spellings Tracing",Children,Literacy - English / ABCs,"123 Numbers, Abc Alphabet, Spellings Tracing is best app for learning tracing all. 

Numbers :

This app will helps for kids to learn numbers from 1 to 100. Kids can learn numbers by counting. 

Kids can follow the given arrow to trace the each...","500,000",4.71,https://play-lh.googleusercontent.com/8mb_BzpdD1_-tFHMZJhoHDdJUkA_vkDua2ckhHp5siyf-Sc1Uhk2rVmzg1LqHruMbTk
5.445076,10.395457,ABC Phonics Games for Kids,Children,Literacy - English / ABCs,"'ABC for Kids – ABC Phonics' is a comprehensive English learning program for kids in Pre-Kindergarten & Kindergarten. It is an offline collection of alphabet games for kids to sing, play and learn. With lots of interactive animations & graphics, 600+...","100,000",n/a,https://play-lh.googleusercontent.com/HK8F0lypIH6RHQbXLaW3XiS64mGPAkMxnNzq-n_FQ31CAsTFDIMLYGt9SIkEsmGoNsA
2.1348853,10.024792,OK Play: Create & Share Videos,Children,General play,"OK Play is a community where kids can create, play, and share content in a totally judgment-free zone. Choose from hundreds of activities to create something new, star in an exciting adventure with a custom avatar, or just watch awesome videos made b...","500,000",4.37,https://play-lh.googleusercontent.com/Qb__iOhh9Oj5pQTV1I0L0-8Rr7IyPg9aQWz6eJBOFDW_ECbGIdKkHMo7y51rc_EuYDo
4.061849,8.997637,Fonetti,Children,Literacy - English / Reading and Stories,"Fonetti® makes reading fun. Think reverse karaoke but for stories rather than song. Children simply choose a story and start reading aloud. If they get the words right, they turn green. If they get stuck, they double tap for help and go back to prono...",100,n/a,https://play-lh.googleusercontent.com/frIQqMHLVd7aGRBC_Z4Lb30ua8kk4H0CxblL9RogrKEvMg_Vwlo8roygwFhACZHIL6w
2.7264092,9.785486,Edudadoo: Games that teach,Children,Learning play,"Edudadoo is a hand-drawn world of the Edzees, friendly and colorful-eared creatures who have tons of educational games, pictures, and sounds for your kids to learn and train their skills. Whether it’s coloring their favorite toys, blowing virtual bub...","1,000",n/a,https://play-lh.googleusercontent.com/_ALoNMtN9CdZiZh9hRfccpYDxIj-AcF9wWSoUm0chTJ8Llta0aaimi9Q81foekUh-A
4.3837185,13.716267,Addition and Subtraction Games,Children,Numeracy development,Addition and Subtraction for kids is an ideal app to learn addition and subtraction for preschoolers. This app is designed by teachers & experts around the world. Kids in the age group of 4 to 8 years can learn to add and subtract by playing 350+ lea...,"1,000,000",4.31,https://play-lh.googleusercontent.com/gj0gAPkkQMorU9rLt_gMFiud4NTxjDvZcRufco7OyUm0VBDkt59R6Lg_vtQF9-M3pNk
5.5694494,8.992398,Lamsa: Kids Early Education,Children,Learning play,"Lamsa takes your child on an educational journey along the most critical years of childhood development, building up educational, language and creativity skills, while enhancing self-confidence, preparing your child for school, and a happy, successfu...","10,000,000",4.43,https://play-lh.googleusercontent.com/uhY9EwgUULttsQevzHwLTXw2ErSLhtx_FlZtjTxGBO375gAmBzUlOkL8VumveD4Ukp8
5.8708153,11.633212,Write 123 - Learn Kids Numbers,Children,Literacy - English / ABCs,"Writing 1,2,3 - is application from learning series for preschool children in ages 4-6. The series aims - to prepare the child for transition from kindergarten to school.
This application is intended to teach to recognize and practice writing number...",100,n/a,https://play-lh.googleusercontent.com/as7FmNQyqgYSPtfRFtVhhv0XV7WcNPZoJwUBmcQlFq6iS2j1OXsndDELV-uaBLYzRPE_
-0.6360606,10.954488,Sago Mini Dinosaurs,Children,General play,"*Try before you buy!* Play *Dinosaurs* free 6 times, no strings attached.

Ready for a prehistoric adventure? The Sago Mini pals have gone jurassic! Help them explore the great unknown, dig for fossils, make tons of new dinosaur friends, and much m...","100,000",3.53,https://play-lh.googleusercontent.com/2oGEPVjPg5dhIk_Xfep1NScTmJbR7PJZxTzJHPTZQXNyjwfjAVNeW5kVgjcrGXiJVX0
1.7610961,1.3964916,GLOW. Ovulation & Period Tracker,Parents,Fertility tracking,"Go beyond fertility with Glow and get all of the ovulation, pregnancy, and women's health information you need.

This is modern care for your fertility. Track your cycle with our ovulation calculator and learn more about your reproductive health ev...","1,000,000",4.51,https://play-lh.googleusercontent.com/Kgf-4AZ-0Kchu-WYaiY6CxL3zFa6QHisf01199tdlTdasKlQrJuvnJy9RDJ8gnuGq6ee
4.235982,13.484391,Todo Math,Children,Numeracy development,"The #1 math app for early learners — from counting to multiplication.

■ More than 10 million parents and 5,000 teachers have made Todo Math their go-to app for young learners
› COMPREHENSIVE: 2,000+ interactive math activities for Pre-K through 2...","500,000",3.82,https://play-lh.googleusercontent.com/Nu12gUI_wVM_0B9xaO-vMNhFEEl_WADuVuTts5ex3igvu6wrR3gkpVKoc0uGgunDZJI
-1.1205,11.284257,Dinosaur games - Kids game,Children,General play,"Welcome to the Dino adventure park, with all-in-one dinosaur themed baby games. These easy games will help your children explore different educational areas -  develop logical thinking and reasoning skills with their favorite dinosaurs. The Paleontol...","10,000,000",3.54,https://play-lh.googleusercontent.com/0Uq5mH46bzno9i3ld6iN7HqFHANM6SJPQzzWB21bno-592EdXHNXIyheu7IFri3iyg
1.6853164,7.950857,LooLoo Kids - Nursery Rhymes,Children,General play,"• Works offline • No ads • Free trial • Watch on TV • Safe for kids • Weekly updates
LooLoo Kids - Nursery Rhymes and Children's Songs is the app where you can find best nursery rhymes, top baby songs, children cartoons and kids shows.

The “Johny ...","1,000,000",4.12,https://play-lh.googleusercontent.com/zQI4VUWnkCrj_sN76QikQQ6ffkLdCiwcVdAwQcWkijm5HlRI6sW5Qmj152PCiMvCaTQ
-1.5990784,7.3973775,Sleeptot - Baby White Noise,Parents,Helping babies to sleep,"Sleeptot, labelled ""The Miracle Sleep App"" is a ""Must Have"" for parents. Sleeptot helps your baby calm, relax and gently drift into a deep slumber using soothing sounds.

Babies aren’t used to silence. The womb is extremely loud, with sounds of up ...","1,000,000",4.27,https://play-lh.googleusercontent.com/loU_FbgS4Tb8QY-2nZsKa2EhvwmQiG6jcvZLKpVmRhbVd1NFaJ79Uk0-zWR1O04Df99z
3.3122208,10.472508,"Baby, Toddler & Kids Edu Games & Activities Free",Children,Learning play,"Children have a naturally short attention span, no single game can usually hold their attention for more than a few minutes.  Baby & Toddler Games solves this problem by having multiple games inside of one app.  That should hold your child attention ...","50,000",n/a,https://play-lh.googleusercontent.com/VrDwSTFZ5WQ1eB_9HGysQFBqW6_z5rSza7gsztxtj0tj3zu8uegXqFhmWsx0hzXsxiU
1.1930809,3.2897282,amma Pregnancy & Baby Tracker,Parents,Pregnancy tracking,"AMMA Pregnancy Tracker is a pregnancy app that provides useful information for expecting mothers and future parents. Expecting a baby is a wonderful journey, and this growth tracker app makes it even better with weekly updates about your pregnancy, p...","10,000,000",4.32,https://play-lh.googleusercontent.com/_rtgA-dRu4WU64qOx553WTLhWJ3zTShT5nzK4Icx5-qAecMS_59HkIrHWjDnxuEZjo2d
1.5861992,11.230439,Find objects: babies games 1+,Children,General play,"🎲 Welcome to the Find objects: babies games 1+
It is a simple yet challenging and well-designed one of the baby learning games. Searching for hidden objects is more enthralling than ever in Find Objects! Embark on a hidden object games for kids ques...","100,000",n/a,https://play-lh.googleusercontent.com/B8fyiap6xgLYKoHE_knPG0087xCwPU0upftsIG1Ak05yFIT34B-FymQfG4fxiEN_w-0
1.9385679,8.487601,Creative Movie Maker for Kids,Children,General play,"With our new App """"Fox & Sheep Movie Creator"""" you can choose backgrounds, characters and music to shoot your very own movie! 
Integrate our famous characters of our best selling apps ""Little Fox Music Box"" and ""Nighty Night"" and many more to tell y...","500,000",3.18,https://play-lh.googleusercontent.com/YTHXMCNJIo9E_lTPNSAQ3eUoaoZGbNadgjgSROMa-xSJwxV7ul7cC8eJMo2F1OHvDA
3.1464958,11.992344,MentalUP Educational Games,Children,Learning play,"Kids want to play! 🎮 MentalUP Educational Learning Games bring joy and online learning experience just into your devices 📲 

EDUCATIONAL GAMES APP RECOMMENDED BY TEACHERS👨‍🏫👩‍🏫

Develop your child’s cognitive skills and intelligence with brain te...","5,000,000",4.62,https://play-lh.googleusercontent.com/VxvK1b7TTqVU__bX-63ITu3w4lMhlS17l_xo2qvO7LfPT6g4PVTRu-kySrpsjz9mfw
2.1818337,10.73141,Knowledge Park - All World,Children,Learning play,"*** Knowledge park - All world - Is a unique project, consisting of a large educational and entertaining park for children ages 1 and up, as well as preschoolers! 
*** This game consists of over 90+ formative levels and 400+ different objects, words...","10,000",n/a,https://play-lh.googleusercontent.com/8o_bdPui1WuJYMK_HLiEr0JlgEntNHlStL2-6xP2hN7Di3QerWiMR1yDCsAoWCmMKGk8
0.17345782,5.3359423,Baby Tracker & Care,Parents,Tracking babies' rhythms,"This app make it simple to track all of your baby's daily activities and monitoring your baby's development. 

 Breastfeeding and Daily Feed Logger  

* Tracks time nursing per breast and total for daily full nursing session and pumping
* Tracks...","100,000",n/a,https://play-lh.googleusercontent.com/CJJbayTi2V3jlt_mFMcJy7Vm_35R7isNyZA_JB8zcJL_JfqpnNtapBNJco3C_3MI1g
5.413974,9.902078,Endless Alphabet,Children,Literacy - English / ABCs,Set the stage for reading success with this delightfully interactive educational app. Kids will have a blast learning their ABC's and building vocabulary with the adorable monsters in Endless Alphabet. Each word features an interactive puzzle with ta...,"1,000,000",4.19,https://play-lh.googleusercontent.com/wYoME_S3RapAOVT65okWz5qHgbBaJeHzU44bKVurs9305r3yldnaV-QDmaxN-qecFw
4.5198383,12.1755495,Toddler Games for 3 Year Olds+,Children,Numeracy development,"★★★ Fun & Educational Games! Learn ABCs, 123, numbers counting, colors, and shapes in a fun way with puzzles for toddlers. Baby learning games for toddlers 2,3,4 year olds preschooler, and kindergarten kids★★★

Our baby learning games for preschool...","100,000",n/a,https://play-lh.googleusercontent.com/BvgU_5J-EJJu3wJT-TFHqFTbv-DL9H4YpPUOBvPDZiJuOsvWISyX6wGZdCbrdXw3NDE
0.6197613,13.783378,Magic Slate,Children,Drawing and colouring,"Your Magic Slate supports several ways to draw and apply color with brush strokes, you can use the brush tool to draw a stroke and also use different brush strokes such as outer glow, inner glow, emboss, and shapes, select the brush size tool and adj...","1,000,000",4.09,https://play-lh.googleusercontent.com/S5-qVJoia4907eBJJnLFqEbOFIsQDJIRsAnaw9ScYGDHxkP5r67ji2x6_hmICqfbLS0
2.0540257,1.3428576,Period Tracker Bloom,Parents,Fertility tracking,"PERIOD TRACKER Bloom:
- period tracker
- expected period calculator 
- average period calculator 
- monthly periods chart
- notes tracker
- periods notifications

MENSTRUAL CYCLE TRACKER:
- menstrual cycle tracker
- average menstrual cycle ...","100,000",4.22,https://play-lh.googleusercontent.com/7hvdQwVhTkI1wW1Eb9ELaIWQSqwbrg6Xi7iriXLDVDoJW3j5QrIwy16bNZa-6pTMmfrF
4.3859205,8.888427,Card Talk,Children,Learning play,"Card Talk supports communication with cards for children who have difficulties in verbal communication.
You can indicate your emotion/intention, and learn vocabularies and grammar at the same time.

This app was developed from the actual cards use...","100,000",4.52,https://play-lh.googleusercontent.com/9pZwYyauHycJy6RKEE1NdWoS4wdnBJDn5mt94aj9_EHIFiWUVLNykq3zo7uQX3NsYLw
6.1784616,11.47624,LetraKid PRO: Learn to Write,Children,Literacy - English / ABCs,"Great game for preschool and primary school kids to learn handwriting.
LetraKid is an educational game for kids 4, 5, 6, 7, 8 years old that can help them to learn to write print block an pre cursive, while having fun when doing so!
Alphabet, ABCs ...","1,000",n/a,https://play-lh.googleusercontent.com/ny_ImFBnAEbB5O5o3Ceumg5vw1uzkK1Ha5FOYcJbBL4PwtPJW-n6rAbe4M4Z3WyESGvL
1.4583083,9.688501,BandDings: a Musical Adventure,Children,General play,"Inspired by the Grimm fairytale “Town Musicians of Bremen,” BandDings whisks even the youngest of children on a musical journey of discovery. Help Rose the Walrus recruit adorable characters to join her band hidden inside enchanted forests and bustli...","1,000",n/a,https://play-lh.googleusercontent.com/b2W8YW_FfRzgtGHkXVUzw5pAiGQ7zuANhVHm5lwc4pTCBVFOwk5ADpFeBnZ43RaD4p8
3.1572292,12.753908,Kids Learn Shapes FREE,Children,Learning play,"A hands-on, real-life way for kids to learn shapes.

Wouldn't it be just wonderful if there was a simple game for preschoolers and kindergarten-aged children that made learning shapes enjoyable? There is! It's called Kids Shapes.

★ What activiti...","5,000,000",3.43,https://play-lh.googleusercontent.com/6a29oiirFZRg8_M0RmLScuvN4fajYYbZNvc8PEYKDwXJLKMZNkQ4CEAeFYkqs-sR31g
2.307363,0.66756916,Periodically - Track Events & Get Predictions,Parents,Fertility tracking,"'Periodically' allows you to track periodic events that repeat after an undetermined number of days, like for example:

- Events that repeat periodically but beyond your control.
- Things you do from time to time but without a fixed repetition cyc...","5,000",3.8,https://play-lh.googleusercontent.com/Am_ieeIYjml0CLgUG2AAtN8gWUf3cYaVXc7TpFZGKS9j4H_3VqGmeuyJNRzrRAczgg
1.2350961,13.259294,Easy coloring pages for kids,Children,Drawing and colouring,"Coloring book for kids and toddlers aged 2 years and older. Learning games for kids entertains the child, and help them with education and learning. Especially if this is coloring or drawing game. Coloring game is suitable for both girls and boys. By...","1,000,000",3.85,https://play-lh.googleusercontent.com/mUAv_h1TUBCUN6ahvgbKnLq6oya2NmI-TVB6oQP8OJI1ALuyPceEeoVjWv8Hlw5j3Bk7
0.61095774,13.686232,Magic Slate - Color & Draw,Children,Drawing and colouring,"This is a simple app that you can use to create drawings on a blank drawing area or in existing pictures, you can use several different tools to draw in paint. The paint tool you use and the color, pencil size you select determine how the line appear...","500,000",3.96,https://play-lh.googleusercontent.com/22PQzd03cnaxdGrxGHgjugW9x2XEGkhCzIQKHggNZp9T2GxH-yZRjzdUidYePatlsTk
-0.5302556,5.693267,Sleep Log 2.0: Baby tracker,Parents,Helping babies to sleep,"Sleep Log 2.0 is a easy to use baby tracker based on the Department of Developmental Pediatrics of the Children's Hospital Zurich, Switzerland.

New features in the latest update include:
- Automatic PDF creation with the latest entries or selecti...","1,000",n/a,https://play-lh.googleusercontent.com/zJUDq0lQm7eRh2Ep7jWr7ahNXXTdOKY6eDFbdodmezI6adprVHpvcdcwcDASeqyegA
4.9430714,12.778264,123 Draw🎨 Toddler counting for kids Drawing games,Children,Numeracy development,"Need counting games for kids & drawing for toddlers? Unique mix of counting numbers for toddlers with writing numbers here! Toddler drawing apps free will become a great helper for parents who want to revitalise child's natural curiosity!🎨🤓

🎓 Your...","1,000,000",4.58,https://play-lh.googleusercontent.com/CNIe9wUPcAtZXYHdAUkJqJdcOtLjMh2nIqoqzROc8xrNahpqSMeBmi6kbVzDuX4CyL-n
4.3382688,12.31662,Feed the monkey,Children,Numeracy development,"Use the red buttons to put the correct number of doughnuts, mangos, burgers and beans in front of the monkey. When you have finished touch monkey and he will eat them one by one! A great app for very young children leaning to count out loud from one ...","10,000",4.15,https://play-lh.googleusercontent.com/pd4A3BQVnGV5jA8IyTlRtMxwmh9N0aNy5OivgDBeoWN6yqidYp31wk0ysCOV17TKa6w
